,SRR893051,SRR893073,SRR893053,SRR893063,SRR893047,SRR893074,SRR893057,SRR893070,SRR893050,SRR893072,SRR893049,SRR893065,SRR893048,SRR893054,SRR893056,SRR893046,SRR893066,SRR893068,SRR893069,SRR893067,SRR893055,SRR893071,SRR893058,SRR893061,SRR893064,SRR893059,SRR893060,SRR893052,SRR893062
,pronucleus,morula,zygote,8-cell blastomere,oocyte,morula,4-cell blastomere,8-cell blastomere,pronucleus,morula,pronucleus,8-cell blastomere,oocyte,2-cell blastomere,2-cell blastomere,oocyte,8-cell blastomere,8-cell blastomere,8-cell blastomere,8-cell blastomere,2-cell blastomere,8-cell blastomere,4-cell blastomere,8-cell blastomere,8-cell blastomere,4-cell blastomere,4-cell blastomere,zygote,8-cell blastomere
ENSG00000258736,1.45024,0,1.27809,0,0,0,0,0,0,0,2.5534,1.65819,1.43586,1.59756,0,0,0,0,0,1.41859,0,0,0,0,0,0,1.03564,1.17981,0
ENSG00000196337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907307,0,0,0,0,0,0.861961,11.8505,0,0,0,0
ENSG00000176658,0.981763,0.758985,0.423207,0,0.661821,0.13655,0.530281,0,0.98613,0.341719,1.35279,0,0.481788,0.63479,1.66746,0.217064,0,0,1.44597,0,0.501175,0,0.989129,0.411287,0,0,0.241088,0.857459,0
ENSG00000015532,0.266133,0,0,0.221811,0,0.804534,2.22435,0.683733,0,1.17761,0.474432,0.219092,0,0,0,0,3.67171,1.70588,0,0.204473,0,1.32759,0,0,0,0,0,0.335752,0.305425
ENSG00000254486,0.316966,0,0.512124,0,0.273024,0,1.1189,0,1.22044,0,0.435996,0,0,1.72642,4.1831,0,0,0,0,0,0,0,0.306038,0,0,0,0,3.53071,0
ENSG00000237852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6264,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180660,0.865689,0,1.50042,0,0.596542,0,0,0,3.41808,0.364016,0.781152,0,0,2.26752,0,3.44521,0,0,0,0,0,0,0,0,0,0,0,0.390053,0
ENSG00000117971,2.0018,0,0.433307,0,0.881592,0,1.68793,0,0.781834,0,2.89846,0,0,0.631886,0.370785,0.854123,0,1.66221,0,0,0,0,0,0,0,0,0,0.725253,0.705326
ENSG00000230435,0,0,1.50453,0,1.83337,0,0,0,0,0,0,0,0,0,1.80242,0,0,0,0,0,0,0,7.33103,0,0,0,0,1.16546,0
ENSG00000111490,0.848712,0,1.40689,0.60526,1.13388,0,1.11115,0,0.653573,0.147065,0.893916,0,0,0.771686,0.373357,0.151905,0,0.136632,0,0,1.66081,2.20508,0.540298,0.614402,0,0,0,0.212446,0.173931
ENSG00000155034,0.629682,0,0.36323,1.84877,0.405734,0,0.349741,0,0.620356,0,1.04315,0.255263,0.53049,0.151341,0.290098,0,0.712082,0,0,2.1624,0.322612,1.0411,0,0.764832,0,0,0.200678,0.438469,1.51099
ENSG00000176401,0,0,0,0,0,0.487096,0.610654,0,0,1.13656,0,0,0,0,0,0,0,0.696918,0,10.1489,0,0,0,0.561771,0,0,0,0,0
ENSG00000160229,0,0.303725,0.33269,1.94123,0,1.99722,0,0,0,0.309958,0,1.69332,0,0,0,0,0,0,1.5269,0,0,0,0,5.14823,0,0,0,0,0.3888
ENSG00000223695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49908,0,0,0,4.15458,0,0,0,0,0,0,0
ENSG00000225447,0,6.22031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43766
ENSG00000154438,0.855239,0,0.803966,0,2.18898,0.250791,0.487689,0,0,0,0.244692,0,0.575797,0,0,0,0,0,2.53678,0,4.09693,0.74068,0,0.878986,0,0,0,0,0
ENSG00000248505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47732,0,0,0,0,0,0,4.18627
ENSG00000165462,0.587737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11871,0,8.61026,0,0,0,1.35736,0,0,0,0,0,0,0
ENSG00000128309,1.13745,1.02747,0.512606,2.6259,0.314924,0.568546,0.136883,0,0,4.2143,0,0,0,0.142386,0,0,0,0,0,0,0,0,0,0,2.55696,0,0,0.43679,0
ENSG00000261030,3.12288,0,2.02201,0,0.846982,0,0,0,0,0,0,0,0,3.15929,0,2.36728,0,0,0,0,0,0,0,0,0,0,2.15977,0,0
ENSG00000280212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6784,0,0,0,0,0,0,0,0,0,0
ENSG00000103043,1.88634,1.09324,0,0,0.935405,0.135098,0.37843,0,1.12643,1.83386,1.40812,0,0.225789,0.759852,0,0.33614,0.109445,0,0.298929,0,0,0.365746,0.319931,0.479253,0,0,0,0.816627,1.17127
ENSG00000274253,0.426229,0,0,0,3.10758,0,0,0,1.52179,0,2.07547,0,2.02561,0,0,0,0,0,0,0,3.60318,0,0,0,0,0,0,0.920219,0
ENSG00000253393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6871,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182405,0,0,0.151401,0,0,0,0,0,0.155423,0,0.148328,3.50547,0,0.407605,0.837125,0,8.13214,0,0,0,0.198602,0,0.153112,0,0,0,0,0,0
ENSG00000230658,1.74936,0.74852,0,0,0.85546,0,0,0,0.744346,0.958987,0.742512,0,0,1.4015,0,0,0.642298,0,0,0,0,0,0.789683,4.69913,0,0,0,0.358276,0
ENSG00000103150,0.908318,0.214891,0.309716,0,0.227534,0.0735073,3.03903,0,0.554129,0.167886,0.506906,0.0803648,0,0.460588,0.490911,0,0,2.04719,0,0,0.147274,0.599351,0.274666,0.319515,0,0,1.96279,1.10435,0.201659
ENSG00000173811,0,0,0,0,0,0,0.920989,0,0.373125,0,0.45321,0,0,0,0,0,0,0,0,0,0,1.88832,0,5.60232,0,0,0,0.515465,3.9388
ENSG00000272711,0,1.16552,0,7.51194,0,0.57665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06551,0,0,0,0,0,0,1.37916
ENSG00000158423,0.6228,0,0,0,1.42258,0,0,0,1.27531,0,1.88898,0,0,0.428792,1.69523,0,0,0.592178,0,0,0,0.657365,0,0,0,0,1.50104,0.854998,2.76407
ENSG00000163492,1.02696,0.397383,0.505289,0.0779643,0.540616,0,3.34822,0,0.922699,0.0737342,0.766233,0,0.254423,2.10023,0.123984,0,0,0.112097,0,0,1.67402,0,0,0,0,0,0.193732,1.08936,0.502086
ENSG00000188917,1.63764,0,0.208891,3.40478,0.19091,0,2.38727,0,0.850798,0,0.64022,1.37971,0,0.363965,0,0,0,0,0,0,0,1.30631,0,0,0,0,0,1.34306,0
ENSG00000225226,0,0,0,13.7162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000146072,0,2.92349,0,0,0,4.99556,0,0,0,3.06604,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08167,0,0,0,0,0.650849
ENSG00000058091,0.451296,0.240467,0.258897,1.15325,0,0.582244,0,0,0.28971,0.136335,0.151796,0,0,0,1.25411,0,0,2.05539,0,0,0.33592,1.41589,0.261822,1.69559,1.41374,0,0.447763,0.182239,1.39253
ENSG00000127585,0.160633,0,0.193043,0,0.177897,0,0,10.3172,0.46004,0,0.202475,0,0,0,0,1.87908,0,0,0,0,0,0,0,0,0,0,0,0.328983,0
ENSG00000219653,0,0,0,0,0,0,0,0,2.67735,0,0,0,11.0439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256278,1.94552,0,2.57187,0,1.20405,0,0,0,3.10056,0,3.23024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67584,0
ENSG00000105929,0.303242,0.792929,0.706291,0,0.191904,0,1.67626,0,1.61947,0,1.05829,0,0,2.16335,0,0,0,0,0,0,0,1.08801,1.2355,0,0,0,2.26112,0.63436,0
ENSG00000198157,0.578655,2.53443,0,0,1.14818,0.578473,0,0,0,1.43886,1.67151,0,2.75001,0,2.71103,0.319846,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170899,0,1.51267,0,6.55703,0,1.89558,0,0,0,2.02711,0,0,0,0,0,0,0,0,0,0,0,1.7396,0,0,0,0,0,0,0
ENSG00000075290,1.79277,0,1.23966,0,0,0,1.4492,0,1.91156,0,0.983369,0,0,0.881104,3.49436,0,0,0,0,0,0,0,0.737452,0,0,0,0,1.24272,0
ENSG00000178695,0,2.98029,0,0,0,0.819471,0,0,0,0,0,0,0,0,0,0,3.86249,0.930089,0,0,0,3.47669,0.13761,0.468851,0,0,0,0,1.06049
ENSG00000173237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7371,0,0,0,0,0,0,0,0,0,0,0
ENSG00000125755,0.219237,0,0,4.10416,0,0.111776,0.0937627,1.61934,0.214106,0.0797776,0.146562,0,0,0.392451,0,0.421711,0,0.678182,2.26125,0,0,0.170883,0,1.04917,0.145211,0,0.377882,0.302518,1.35238
ENSG00000231310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7406,0,0,0,0,0,0,0,0,0
ENSG00000270672,0,0,0,0,0,0,0,2.75799,0,0,0,1.44991,0,0,0,0,0.853586,1.22487,2.44243,1.28873,0,2.30104,0,0,1.42207,0,0,0,0
ENSG00000113645,0.670618,1.71426,0.343908,0,0.486591,2.81571,0.409726,0,0.859633,1.43893,0.692795,0,0.834541,1.63033,0,0,0,0,0,0,0,0.405551,0,0,0,0.636686,0.141869,0.664231,0
ENSG00000277782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17033,0,5.57902,0,0,0,0,0
ENSG00000183850,0,0.333239,0,2.4203,0.823304,2.22952,0,0,0.713742,0.309162,0,0,0,0,0,0,0,0,2.79213,0,0,0,0,0.386572,0,0,0,0,3.75798
ENSG00000066427,0.444083,1.38373,0.0682619,0.704742,0.130387,1.40988,0.300345,0,0.57782,0.983107,0.366168,1.36387,0.17669,0.293517,0.405615,0,0,0.222057,0,1.47785,0.651876,0.783507,0,0.822605,0,0,0.0893053,0.895753,0.216304
ENSG00000187600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72737,0,0,10.5039,0,1.53622,0,0,0,0,0
ENSG00000116260,0.369115,0,0.124055,0.366627,0.0692856,0.360242,1.2843,3.45569,0.189206,0.69207,0.291212,1.10518,0,0.227426,0,0,0,1.28172,0,1.37191,0,0,0,0,0,0,0.826109,0.310073,1.44494
ENSG00000114529,0.212843,0,0.153473,0,0.492865,0.696358,2.44712,0,0.36574,0.661854,0.440755,0,0,0,0,0,0,0,0,5.7607,0.517979,0,0,0.733319,0,0,0,0.719254,0.569031
ENSG00000231189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1166,0,0,0,0,0,0,0,0,1.65474
ENSG00000224050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7774,0,0,0,0,0,0,0,0,0,0
ENSG00000279022,0,0,0,0,0,2.68161,0,0,0,0,0,9.02085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07496
ENSG00000242083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23823,0,9.96484,1.28526,0,0,0,0,1.28931,0,0,0,0
ENSG00000153885,1.00307,1.073,0,0,0.131286,0.295358,0.813414,0,0.861818,2.95987,0.352215,2.58054,0.617546,0,0,0,0.193353,1.42427,0,0,0,0.307998,0,0.246016,0,0,0.713946,0.205434,0
ENSG00000229001,0,0,0,0,0,0,0,0,0,13.7809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229443,0,0,0,0,1.89561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.065,3.6073,2.21782
ENSG00000096696,0.196229,6.36557,0,0,0,4.87419,0,0,0,0.646849,0,0,0,0,0,0,0,0,0,0,0,1.27458,0,0,0,0,0,0,0.43053
ENSG00000224445,0,0,0,0,0,0,0,0,0.70243,0,0,0,0,0,0,0,0,0,0,0,0,1.59311,0,2.93614,0,0,0,0,8.55635
ENSG00000273768,0,0,0,0,0,0,6.94432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84474,0,0,0,0,0
ENSG00000240401,0,0.848174,0,0,0,1.13493,0,0,0,0,0,0,0,0,0,0,0,7.35224,0,0.550667,0,0,0,1.53113,0,0,0,0,2.37949
ENSG00000250195,2.28092,0,0,0,2.42891,0,2.78714,0,0,0,2.60652,0,0,0,0,2.21118,0,0,0,0,0,0,0,0,0,0,0,1.48228,0
ENSG00000188315,0.242058,1.00638,0,2.75823,0,0.377492,0,0,0.381279,0.334711,0,0,0,0,0,0,0,0,0,0,0,0.408787,0,0.559753,0,0.7405,1.14558,0.218128,5.62536
ENSG00000136205,0.123445,6.38349,0,1.27965,0,4.04575,0,0,0,0.632476,0,0,0,0,0,0,0,0,0.209709,0,0,0.782579,0,0.0824673,0,0,0,0,0.26209
ENSG00000223970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8047,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213707,0,0,0,2.69482,0,1.8618,0,0,0,2.5602,0,0,0,0,0,0,1.60882,0,3.45259,0,0,0,0,0,0,0,0,0,1.6327
ENSG00000079805,0.33799,0.353516,0,2.04842,0,0.239118,0.344168,0,0.212955,2.78147,0.369071,1.18166,0,0.930811,0.219597,0,2.00298,0.281269,0.302338,0,0,0.349008,0,0.445352,0.32145,0,0,0.185479,0.913781
ENSG00000214595,0.585501,0.22173,0.293586,0.957048,0.348809,1.08506,1.5197,0,0.305298,0.446684,0.651853,0,1.24495,0.876281,0.204633,1.05526,0,0,0,0,1.13784,0,0.215929,0.466881,0,0,0.98146,0.7232,0.50975
ENSG00000273466,0,0,0,0,0,0,0,0,0,0,0,1.44791,0,0,0,0,0,11.5201,0,0,0,0,0,0,0,0,0,0.864501,0
ENSG00000111644,0,0,0.270858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7244,0,2.50202,0,0,0,0,0,0.346196,0
ENSG00000248360,0.525919,0,0.876601,0,0.56978,0,1.35513,0,0.38899,0,1.06437,0,1.10027,0.717883,2.00979,0,0.791911,0,0,0,0.837638,1.60405,0.427968,0,0,0,0,1.1333,0.442833
ENSG00000225881,0,0,0,7.17178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67624
ENSG00000270469,0,0,0,0,0,3.01576,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35801,0,0,0,1.9378,0,0,0,0,1.54558
ENSG00000228223,0,0.946639,0,2.21079,0,0.67475,0,0,0,0.535877,0,1.43825,0,0,0,0,0,1.86698,0,0,0,5.81894,0,0,0,0,0,0,0.366767
ENSG00000139211,0,0.277222,0,1.05467,0,2.367,0,0,0,0.514384,0,0,0,0,0,0,2.68508,0,0,3.11114,0,2.48672,0,0.435092,0,0,0,0,0.929431
ENSG00000159267,0.775305,0,0.126893,0,0.155371,0.310024,1.29925,0,1.07933,0.526632,0.33639,0,0,0.959805,0.152017,0,3.72624,0.479287,0,1.89103,0,0,0.187555,0.227666,0,0,0.629878,0.998083,0
ENSG00000177854,3.75424,0,0,0,0,0,5.58632,0,0.953793,0,2.51873,0,0,0.400221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647971,0
ENSG00000165959,1.40239,0,0.568917,0,0.197221,0,1.22856,0,1.04723,0,1.34114,0.324514,0.0727304,0.392344,1.35724,0.226396,0,0,0,3.66403,0.846808,0,0,0,0,0,0.61129,0.580891,0
ENSG00000213714,0,4.34567,0,0,0,1.40967,1.74359,0,0,0,0,0,0,0,0,0,0,0,6.36563,0,0,0,0,0,0,0,0,0,0
ENSG00000273394,0,0,1.49656,0,1.5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02185,2.75176,0,0,0,0,0,0
ENSG00000231346,0,1.06191,0,0,0,5.63299,0,0,0,5.04908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.124
ENSG00000198718,1.49115,0.426977,0.382251,1.04847,0.634192,0.510119,1.68353,0,1.11456,0.59419,0.134766,0,0.363759,1.42403,0,0,0,0.724551,0,0,1.74945,0,0.0985375,0,0,0,0.87456,0.344875,0.268408
ENSG00000268555,0,2.24986,0,0,0,0.949128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6727,0,0,0,0,0
ENSG00000272858,0,0,0,13.8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182968,2.15214,0,0.46062,1.30792,0.953376,0,0.576046,0,1.1881,0,0.852576,0.597607,0,0.225787,0.714119,0,0,0,0,0,0,4.04724,0,0,0,0,0,0.808074,0
ENSG00000282978,0,0,1.56514,0,0,0,0,0,2.68551,0,0,0,0,0,0,0,0,0,0,0,0,3.07613,0,4.25895,2.30032,0,0,0,0
ENSG00000047578,0.696586,0.289566,0.275467,0.193835,0,0.414249,1.61507,0,0.255083,0.736606,0.64861,0,0.212209,0.780465,1.87633,0,0,0,0,0,0,1.09828,0.421849,0,0,0,0.647026,1.40164,2.33167
ENSG00000214530,3.30327,0.718584,0,0.795284,0,0.532796,0.712302,0,0.787033,0.828281,3.34022,0,0,1.05495,0,0,0,0,0,0,0,1.00969,0,0,0,0,0,0.812965,0
ENSG00000065413,0.833006,0,0.43337,0,0.898725,0,0.558192,0,1.69305,0,0.952734,0,0.478885,2.00694,0,1.25476,0,0,0,0,0.424029,0.446818,0.258649,0,0,2.22772,0,1.42866,0
ENSG00000179776,0.93639,0,0.979968,0,0.270059,0,0.631698,0,0.946434,0,2.42472,0,0.243365,2.13824,0.16992,0,0,0,0,0,1.52546,0,0.23472,0.927303,0,0,0.87766,1.45031,0.139927
ENSG00000260019,0,1.02303,0,0,0,6.62291,0,0,0,5.50487,0,0.745566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183891,0.90926,0.460175,0,1.2605,1.29933,0.703721,0,0,0.850096,0.555005,0,0,0.836356,0,0,0,0,0,0,0,0,5.10582,0,0,1.91683,0,0,0,0
ENSG00000279949,0,0,0,7.46379,0,1.5001,0,0,0,2.12348,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81137,0,0,0,0,0
ENSG00000182698,0.664269,0,1.28341,0,4.47055,0,0,0,0.837062,0,1.67,0,1.18383,2.8707,0,0,0,0,0,0,0,0,0,0.919037,0,0,0,0,0
ENSG00000100504,0,2.41906,0,3.44671,0,3.40805,0,0,0,1.07796,0,0,0,0,0,0,0,0,0,0,0,1.32483,0,0,0,0,0,0.820537,1.41074
ENSG00000275130,4.62312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28492
ENSG00000161960,0,0.876774,0,1.02744,0,0.131451,1.11134,0,0,1.40356,0,2.21762,0,0,0,0,0,0.800175,0,0,0,1.7936,0,4.54703,0,0,0,0,0
ENSG00000166886,0,0,0,0,0,0,0.922257,0,0,0,0,0,0,0,0,0,0,0.471067,0,0,0,4.52528,0,2.80945,0,0,0,0.217992,4.96944
ENSG00000233316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21531,6.70087,0,0,0,0,0,0
ENSG00000260643,0.605065,0,0,2.60266,0.284282,0,0.963396,0,0.877982,0,0.835311,1.06918,0,1.83801,0.580744,0.291878,0,0,0,0,0,0,0,0.777332,0,0,1.13557,1.21855,0.841693
ENSG00000264212,0,0,0,0,0,0,0,0,1.11459,0,0,0,0,8.21248,0,0,0,0,0,0,0,4.59618,0,0,0,0,0,0,0
ENSG00000092421,0,3.54519,0,0.768563,0,1.58179,0,0,0,1.2924,0,0,0,0,0,0,0,1.10006,0.548388,1.08082,0,0,0,0.799178,2.9018,0,0,0,0.305091
ENSG00000261801,1.24203,1.86202,0.94865,0,1.13098,0,1.19728,0,1.21731,0,1.61278,0,0.39351,1.07936,0.546382,0.823825,0,0,0,0,0.330545,0,0,0,0,0,0,1.53896,0
ENSG00000170075,0.0884203,0.527148,0.116887,3.14353,0,0.901603,0,0,0,1.33848,0,0,0,0,0,0,0,0,7.37632,0,0,0,0,0.431658,0,0,0,0,0
ENSG00000174282,1.27419,0,0.578228,0,0,0.273769,2.56785,0,1.15031,0,0.998244,0,0,0.754186,0.87342,0.126142,0,0,2.30767,0.821898,0,0.568225,0.152546,0,0,0,0.300014,0.621238,0.559278
ENSG00000279059,0.349438,0.603058,1.61678,0,1.78017,0.712629,0,0,0.704537,3.00088,1.03823,0,0,1.1933,0,0,0,0,0,0,0,1.90657,0,0,0,0,0,1.0234,0
ENSG00000121552,0,1.33126,0,2.32053,0,1.22149,0,0,0,1.23507,0,3.711,0,0,0,0,0,2.06542,0,0,0,0,0,1.25362,0,0,0,0,0.791213
ENSG00000214891,0,0,0,4.59753,0,0,0,0,0,0,0,0,0,0,0,0,1.03461,7.2485,0,0,0,0,0,0,0,0,0,0,1.04996
ENSG00000171056,1.19546,0,0.981716,0,1.88561,0.282473,0.708252,0,1.73467,0,0.84312,0,0.613322,0.638494,3.15536,0,0,0,0,0,0.714561,0,0,0,0,0,0.634981,0.550877,0
ENSG00000196584,0.732192,1.63837,0.364952,0,0.372209,3.08144,0,0,1.31592,1.48505,0.166428,0,0,1.33547,0,0,0,0,0.364125,0,0,0,0,0.616822,0,0,0,0.662511,1.80801
ENSG00000284686,0,0,0,0,0,0,0,0,0,0,0,3.76293,0,0,0,0,0,3.87188,1.33115,0,0,3.81927,0,0,0,0,0,0,1.16455
ENSG00000280366,0,0,0,0,0,0,0,0,0,0,0,0,3.01163,0,0,0,0,0,0,0,0,0,0,5.36366,0,0,5.57569,0,0
ENSG00000146555,1.5647,0,0.59372,0.308166,0.224631,0,1.69362,0,0.645069,0,0.980488,0.397569,0.146312,1.13314,0.52007,0.621427,0,0,0,0.966255,0,0.313683,0.464848,0.167515,0,1.64728,0.0733634,0.810539,0.678934
ENSG00000168280,0.587886,0,0.309189,1.87693,0.595063,0.333662,2.72667,0,0.366422,0.404846,0.832653,0,0.326703,1.3161,0,0,0,0.589835,0,0,0.96189,0,0,0.495387,0,0,0.768234,0.690691,0.770805
ENSG00000164010,0,0.335488,0,0,0.529356,0.60358,0,0,0,0.512644,0.361269,0,0,0,0.577691,0,0,6.14908,0.686845,0,0,0,0,2.34317,0,0,0,0,1.85859
ENSG00000231826,1.58349,0,0,0,0,0,1.16095,0,2.89997,0,0.397292,0,0.903047,1.39548,0,0,0,0,0,0,0.297472,0.658263,0,0,0,0,0.789503,3.87653,0
ENSG00000218748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9704,0,0,0,0,0,0,0
ENSG00000101333,0,2.83444,0.122761,0,0,1.11402,1.70211,0,0.627657,0,0,0.825309,0,0.520789,0,0,0,0,0,0,0,0,5.06751,0.140995,0,0,0.49326,0.523023,0
ENSG00000228211,0,0.714549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2624,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000091592,1.0415,0,0.889812,0.0829192,0.352578,0.0818389,2.71757,0,0.286555,0.251556,1.87378,0,0.0972637,1.87376,0,0.247366,2.0187,0.341341,0,0,0,0.590824,0.0972829,0,0,0,0.318878,0.194675,0.619816
ENSG00000204420,1.11068,0,2.91029,0,0,0,0,0,0.499857,0,1.76785,0,0,1.92266,0,0,0,0.764394,0,0,1.73255,0,0,1.75815,0,0,0,1.51919,0
ENSG00000270750,0,0,0,0,1.93149,0,0,0,0,0,0,0,6.42354,4.0986,0,1.54241,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000124440,1.16906,0,0.156383,0,0,0,3.66483,0,0.683969,0,0.516882,2.49436,0,1.30315,0,0,0,0,3.08203,0,0.352957,0,0.102332,0,0,0,0,0.470307,0
ENSG00000196933,0,0,0,0,0,2.40964,0,0,0,0,0,0,0,0,0,0,0,0,8.63238,0,0,0,0,0,2.95652,0,0,0,0
ENSG00000133392,1.46496,0,0.540334,0,0.108161,0,1.90501,0.650514,0.957205,0,0.705733,0.0744455,0.148267,1.77317,1.08841,0,0,0,0,0.700572,0.193663,0.780035,0.212773,0.153352,0,0.171518,0.955278,1.41792,0
ENSG00000280278,0.588397,0,3.30576,0,0.423562,0,2.55239,0,0.593163,0,0.495326,0,0,1.32875,0,0,2.32888,0,0,0,0,0,0,0,0,0,0,2.38602,0
ENSG00000213368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2665,2.73575,0,0,0,0,0,0,0,0
ENSG00000272146,0,6.12333,0,0,0,6.32076,0,0,0,1.56225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0075,0,0,0,0,0,0,0,0,0,0
ENSG00000250564,0,5.60093,0,0,0,5.53605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87291
ENSG00000067836,0.854078,0,0,0,0,0.91073,1.3142,0,0.558053,0.253235,1.73872,0,0.366431,0.627226,1.02696,0,0,0.41707,0,0,1.93872,1.72591,0.761199,0,0.502842,0,0.184822,0.837343,0
ENSG00000226762,0,0,0,0,0,0,2.19013,0,0,0,2.07096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75822,0
ENSG00000233680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0268,0,0,0,0,0
ENSG00000283994,0,0,0,0,0.552837,0,0,0,1.69356,0,0.798622,0,0,1.05749,0,0,0,0.856791,0,0,0,0,2.92608,0,0,0,0,6.142,0
ENSG00000130803,0.207013,2.99524,0,1.0484,0,1.17271,0,0,0.231878,1.20527,0,0.197248,0,0,0,0,0,0.303272,0,4.19717,0,1.91236,0,0,0,0,0,0.194321,0.362964
ENSG00000159433,0.62173,0.216273,0.252889,0.780354,0.0591966,0.0371233,1.43349,0,0.506943,0.0900864,0.164386,1.17729,0,0.892523,0.369789,0,1.197,0.205435,0.170685,1.29237,0.170439,0.599359,0.857504,0.520447,1.68447,0,0.144648,0.29154,0.298646
ENSG00000272386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4828,0,2.2507,0,0,0,0,2.30378
ENSG00000227050,0,0,0,0,0,0,0,0,0,0,0,14.0397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252321,0,0,0,7.24498,0,0,6.79802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227115,0.808261,0,0,0.605516,0.110688,0,0,0,0.350455,0,0.550872,0,0.147142,0.114886,0.254629,0.259408,0,2.61793,0,0.132156,0,3.03707,0.0871409,0.385205,0,1.92093,1.27964,0.450327,0.935072
ENSG00000237408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184216,2.69345,2.21567,0.365682,0,0.274107,1.5719,0,0,2.86204,1.90725,0.966082,0,0,0,0,0,0,0.620181,0,0,0,0,0,0,0,0,0,0.573993,0
ENSG00000282924,0.806944,0,1.86678,0,1.9549,0,0,0,0,0,0,0,1.4381,0,0.878583,5.68689,0,0,0,0,1.42117,0,0,0,0,0,0,0,0
